host_id,ts,cpu_usage_pct,cpu_ready_pct,mem_usage_pct,network_latency_ms,component_count_pct
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T14:50:00,63.32,3.81,65.93,0.87,32.93
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T14:50:00,63.09,3.82,67.79,0.67,35.87
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T14:50:00,68.02,3.83,64.49,1.16,32.38
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T14:50:00,61.27,4.5,65.35,0.78,32.17
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T14:50:00,62.63,4.81,67.75,0.84,38.44
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T14:50:00,63.47,4.09,62.79,1.33,33.07
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T14:50:00,69.42,4.07,65.54,0.96,33.11
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T14:50:00,63.91,5.42,67.14,0.87,35.71
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T14:50:00,63.45,4.16,70.05,0.64,33.31
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T14:50:00,69.33,4.21,65.99,1.02,32.34
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T14:50:00,68.65,4.36,65.09,0.9,34.03
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T14:50:00,61.97,5.4,65.54,1.06,33.6
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T14:50:00,65.77,3.97,66.23,0.99,36.74
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T14:52:00,73.02,3.76,64.03,0.85,84.24
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T14:52:00,67.21,4.03,69.36,0.93,39.47
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T14:52:00,57.76,4.81,66.18,0.85,33.33
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T14:52:00,69.71,3.63,64.14,1.16,32.19
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T14:52:00,65.97,3.52,64.98,0.82,34.62
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T14:52:00,61.94,4.04,68.03,1.03,36.27
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T14:52:00,64.35,4.67,67.49,0.66,36.72
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T14:52:00,65.12,4.39,65.23,0.89,36.87
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T14:52:00,63.5,3.84,64.72,1.35,33.46
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T14:52:00,58.64,3.51,64.28,1.02,33.84
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T14:52:00,68.46,4.07,64.7,0.87,39.16
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T14:52:00,68.34,4.31,62.63,0.81,37.84
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T14:52:00,67.09,3.92,68.31,0.59,37.02
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T14:52:00,70.81,5.56,66.29,1.06,35.35
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T14:52:00,62.07,5.1,69.52,0.87,38.55
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T14:52:00,65.83,3.1,64.83,1.13,36.7
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T14:54:00,67.3,5.18,65.08,1.04,84.84
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T14:54:00,64.69,4.44,67.94,1.08,36.38
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T14:54:00,66.67,4.03,65.16,0.88,32.07
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T14:54:00,64.54,2.93,62.66,1.19,34.06
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T14:54:00,60.88,4.59,67.11,0.72,37.05
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T14:54:00,62.03,4.72,64.42,0.84,33.67
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T14:54:00,67.02,4.82,65.66,1.0,35.05
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T14:54:00,66.85,3.83,63.92,0.8,36.32
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T14:54:00,67.85,5.27,65.0,0.9,33.75
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T14:54:00,71.51,4.27,65.39,0.99,31.95
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T14:54:00,64.11,4.1,66.31,0.96,32.99
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T14:54:00,65.14,4.45,63.08,1.04,36.92
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T14:54:00,66.63,3.63,67.48,0.76,34.53
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T14:54:00,66.53,4.4,65.73,0.88,37.78
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T14:54:00,71.84,5.19,65.45,1.14,34.86
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T14:54:00,63.77,4.27,64.2,1.11,35.64
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T14:56:00,67.5,4.08,63.1,1.08,84.24
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T14:56:00,69.16,4.71,65.32,0.8,35.22
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T14:56:00,65.33,4.73,63.28,1.17,37.58
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T14:56:00,64.37,4.29,66.28,1.14,36.73
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T14:56:00,66.73,3.52,64.7,1.13,34.95
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T14:56:00,67.73,4.53,65.71,0.84,31.4
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T14:56:00,59.75,4.19,65.23,1.06,34.1
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T14:56:00,64.5,4.11,66.51,0.8,35.48
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T14:56:00,66.19,4.86,67.44,1.1,37.64
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T14:56:00,58.93,3.81,67.06,0.96,34.45
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T14:56:00,58.98,4.49,65.33,1.23,37.07
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T14:56:00,66.64,3.36,68.08,0.65,35.92
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T14:56:00,62.07,5.06,65.22,1.0,33.8
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T14:56:00,68.67,5.18,64.43,1.09,37.4
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T14:56:00,69.15,4.5,64.86,1.0,34.25
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T14:56:00,65.96,4.99,67.03,0.8,36.49
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T14:58:00,63.7,4.53,63.54,0.89,85.0
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T14:58:00,64.28,4.66,66.34,1.21,35.89
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T14:58:00,65.89,3.9,64.68,0.83,36.15
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T14:58:00,63.34,4.56,67.69,1.07,34.66
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T14:58:00,65.71,4.51,65.21,0.87,37.42
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T14:58:00,67.72,4.6,63.94,1.05,35.78
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T14:58:00,70.72,4.18,66.95,1.2,38.7
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T14:58:00,64.6,3.81,62.82,0.91,35.59
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T14:58:00,66.41,3.72,65.91,0.96,34.78
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T14:58:00,67.07,5.35,66.66,0.6,36.22
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T14:58:00,63.32,4.25,70.43,0.82,33.34
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T14:58:00,64.65,4.99,67.48,0.99,33.33
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T14:58:00,63.98,4.1,64.68,1.1,31.91
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T14:58:00,69.55,4.28,65.49,1.05,33.01
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T14:58:00,64.19,4.22,68.93,0.97,35.86
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T14:58:00,59.74,4.62,65.91,0.8,36.27
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:00:00,58.29,4.15,64.38,1.02,84.91
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:00:00,62.17,3.42,66.61,0.97,31.89
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:00:00,64.79,4.19,62.24,1.17,34.21
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:00:00,68.49,4.66,63.78,1.31,37.32
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:00:00,67.37,4.63,64.91,1.18,39.61
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:00:00,66.46,5.24,63.12,0.72,32.05
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:00:00,65.56,4.96,67.95,1.11,34.41
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:00:00,64.14,4.43,67.51,1.3,33.2
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:00:00,68.85,4.12,65.27,0.97,38.27
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:00:00,64.87,4.36,66.27,1.06,34.14
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:00:00,61.16,4.37,62.83,0.83,35.78
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:00:00,67.85,4.0,61.35,1.17,35.34
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:00:00,65.24,4.15,65.56,1.01,35.62
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:00:00,67.71,3.94,66.02,0.94,34.19
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:00:00,66.27,4.58,63.94,0.86,34.39
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:00:00,66.0,4.9,65.02,0.89,35.96
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:02:00,65.93,5.01,68.57,1.15,84.9
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:02:00,66.05,4.57,63.29,1.07,34.36
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:02:00,65.55,4.67,67.08,0.92,34.14
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:02:00,66.31,4.03,66.9,1.0,35.41
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:02:00,63.29,3.28,68.25,0.94,33.96
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:02:00,58.95,5.12,63.01,0.87,34.78
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:02:00,62.84,4.5,65.26,1.21,33.81
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:02:00,66.59,3.55,67.46,0.74,33.79
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:02:00,63.74,3.91,65.75,0.96,36.0
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:02:00,62.79,6.01,66.86,0.96,32.31
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:02:00,71.91,4.93,64.43,0.97,34.03
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:02:00,65.46,3.19,66.71,0.67,33.28
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:02:00,61.34,4.71,66.78,0.98,38.19
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:02:00,63.13,4.62,66.18,1.11,35.11
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:02:00,58.66,4.8,70.55,1.12,37.16
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:02:00,66.03,4.5,64.77,0.93,37.63
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:04:00,65.18,5.46,65.34,1.02,85.19
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:04:00,70.25,4.1,65.63,0.84,35.73
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:04:00,61.78,4.16,68.99,0.92,36.75
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:04:00,67.07,4.64,65.34,0.96,35.69
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:04:00,59.38,3.51,63.96,0.79,34.42
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:04:00,61.69,5.1,67.19,0.79,34.12
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:04:00,65.06,4.42,65.94,0.88,35.44
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:04:00,62.82,4.2,61.81,1.06,36.3
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:04:00,65.86,3.98,65.83,1.01,36.25
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:04:00,63.55,5.3,66.14,1.18,35.97
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:04:00,62.01,5.49,65.21,0.91,35.4
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:04:00,64.96,3.57,63.58,0.69,36.44
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:04:00,63.97,4.64,66.62,0.8,33.96
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:04:00,66.34,2.95,64.18,0.96,35.22
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:04:00,63.16,4.82,66.51,0.77,33.77
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:04:00,66.58,3.63,63.2,0.9,34.57
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:06:00,62.9,2.81,66.37,0.69,84.79
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:06:00,62.08,3.92,67.83,0.98,33.23
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:06:00,63.15,4.96,68.22,1.07,35.07
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:06:00,61.99,5.23,64.82,1.0,35.81
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:06:00,66.14,3.99,61.93,0.76,30.25
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:06:00,61.27,5.29,65.01,0.72,35.73
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:06:00,60.88,3.63,64.48,0.92,35.29
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:06:00,71.36,4.96,65.27,1.07,37.13
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:06:00,62.7,3.75,63.93,1.05,31.96
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:06:00,67.49,5.22,67.09,0.84,33.57
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:06:00,67.47,3.54,68.59,0.97,35.59
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:06:00,69.83,4.94,67.49,0.83,37.88
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:06:00,68.99,4.49,66.41,1.05,35.88
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:06:00,69.39,3.75,68.02,0.89,35.74
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:06:00,71.81,5.0,71.98,0.88,36.83
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:06:00,68.2,4.44,63.85,0.67,40.57
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:08:00,59.01,3.73,66.16,1.06,85.1
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:08:00,74.23,4.92,67.89,0.65,36.94
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:08:00,66.6,4.22,64.87,1.23,32.15
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:08:00,65.21,4.89,68.31,1.06,35.19
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:08:00,63.89,4.75,62.91,1.0,35.43
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:08:00,66.83,5.06,64.05,1.1,36.42
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:08:00,73.48,2.71,66.28,0.83,37.85
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:08:00,65.45,3.67,66.37,0.8,32.94
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:08:00,69.18,5.01,72.33,1.22,34.75
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:08:00,64.36,3.6,62.37,1.03,37.79
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:08:00,64.17,4.45,64.86,0.96,35.85
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:08:00,67.59,4.7,65.67,0.97,34.44
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:08:00,61.43,3.98,67.57,0.87,34.6
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:08:00,64.33,4.31,66.14,0.98,29.44
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:08:00,68.85,5.21,66.69,0.89,34.93
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:08:00,57.18,4.31,66.99,0.54,33.35
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:10:00,66.4,5.63,64.37,0.82,85.15
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:10:00,68.39,4.06,64.72,0.96,32.88
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:10:00,63.15,3.49,70.61,1.01,38.11
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:10:00,61.57,3.67,62.35,1.06,38.81
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:10:00,69.7,4.69,67.66,0.92,40.01
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:10:00,65.56,3.88,66.16,1.16,36.2
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:10:00,72.24,3.45,66.25,1.06,34.41
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:10:00,65.39,4.13,66.54,0.92,38.6
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:10:00,58.8,6.05,67.66,0.83,37.32
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:10:00,69.91,4.54,65.93,1.18,38.24
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:10:00,64.23,5.06,66.94,0.87,34.02
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:10:00,64.45,4.16,66.43,1.14,33.76
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:10:00,63.1,4.03,64.0,1.03,34.94
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:10:00,71.29,3.81,69.91,1.06,34.87
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:10:00,61.94,3.97,63.8,0.8,35.86
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:10:00,63.82,3.73,63.81,0.79,34.78
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:12:00,62.94,4.39,67.07,0.82,85.11
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:12:00,68.39,4.17,69.64,1.3,38.06
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:12:00,68.73,5.36,64.93,0.78,34.05
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:12:00,62.47,4.6,68.3,1.01,34.97
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:12:00,67.67,3.89,66.03,0.8,34.5
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:12:00,67.49,4.77,65.81,1.12,38.01
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:12:00,61.61,4.92,64.17,0.85,35.74
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:12:00,65.71,4.78,69.62,0.8,36.9
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:12:00,67.96,4.22,65.81,1.01,37.82
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:12:00,64.09,5.38,66.91,0.85,33.84
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:12:00,66.83,4.84,67.63,0.74,35.96
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:12:00,64.58,3.66,64.8,1.03,36.89
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:12:00,67.27,4.7,63.82,0.83,32.62
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:12:00,61.2,4.29,65.51,0.93,34.61
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:12:00,65.68,4.21,63.29,1.15,35.31
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:12:00,61.9,4.67,63.84,1.17,35.18
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:14:00,65.81,4.18,64.45,1.06,85.08
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:14:00,60.54,3.69,64.32,1.13,36.08
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:14:00,64.63,5.65,64.52,0.95,37.0
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:14:00,63.46,4.04,65.59,0.79,31.98
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:14:00,66.3,3.66,64.55,0.81,34.16
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:14:00,65.32,4.54,62.89,1.01,35.19
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:14:00,63.14,4.25,68.7,0.83,33.29
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:14:00,66.45,4.52,66.9,1.1,38.49
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:14:00,62.46,4.05,64.44,0.89,32.26
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:14:00,68.02,3.92,63.05,1.16,33.68
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:14:00,62.26,5.44,66.71,0.89,33.69
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:14:00,62.71,5.52,62.84,0.97,34.97
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:14:00,68.62,4.9,65.92,0.97,35.82
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:14:00,61.53,4.44,66.95,1.04,31.96
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:14:00,62.08,4.42,66.7,1.1,35.87
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:14:00,61.21,4.54,67.99,0.96,33.26
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:16:00,69.3,4.38,66.92,1.04,85.51
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:16:00,69.08,3.91,64.47,0.96,39.55
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:16:00,64.6,4.99,65.86,0.81,31.56
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:16:00,61.52,4.71,70.62,0.84,36.31
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:16:00,63.67,4.29,64.04,1.03,35.29
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:16:00,60.47,4.06,64.19,1.22,32.73
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:16:00,63.92,4.9,68.06,0.89,33.68
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:16:00,69.82,4.68,64.31,1.38,34.17
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:16:00,61.87,5.26,65.68,0.87,38.76
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:16:00,56.63,4.69,70.52,1.03,33.26
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:16:00,60.53,3.99,65.74,0.88,37.22
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-13T15:16:00,66.32,3.99,65.51,0.72,33.76
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-13T15:16:00,68.03,4.71,68.83,1.11,36.61
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-13T15:16:00,59.94,4.66,69.01,0.88,33.45
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-13T15:16:00,70.54,3.94,65.26,1.15,35.41
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-13T15:16:00,66.66,4.9,64.44,1.09,34.96
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-13T15:18:00,63.95,4.71,64.36,0.91,85.58
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-13T15:18:00,64.77,3.67,66.36,0.7,35.77
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-13T15:18:00,61.94,4.32,68.41,0.8,33.68
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-13T15:18:00,65.37,4.53,61.52,0.99,33.91
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-13T15:18:00,67.17,4.22,67.26,0.98,36.06
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-13T15:18:00,69.0,4.38,64.63,0.73,34.09
351ad0d5-0a18-424f-8090-451baad96128,2026-09-13T15:18:00,65.63,4.28,62.13,1.04,33.21
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-13T15:18:00,64.13,4.53,67.89,0.71,38.59
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-13T15:18:00,68.21,3.65,63.96,0.69,39.58
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-13T15:18:00,62.3,3.56,65.33,0.79,36.02
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-13T15:18:00,69.9,3.57,63.94,0.75,34.12
